8111B9;ESPACIADOR LATERAL DEL PARACHOQUES TRASERO, DERECHO - SUSTITUIR.
8111B8;ESPACIADOR LATERAL DEL PARACHOQUES TRASERO, IZQUIERDO - SUSTITUIR.
811003;LA PINTURA DEL PARACHOQUES TRASERO SE ESTÁ DESCASCARANDO - INSPECCIONAR EL PARACHOQUES TRASERO.
811103;LA PINTURA DEL PARACHOQUES TRASERO SE ESTÁ DESCASCARANDO - INSPECCIONAR EL PARACHOQUES TRASERO,
811104;LA PINTURA DEL PARACHOQUES TRASERO SE ESTÁ DESCASCARANDO - INSPECCIONAR EL PARACHOQUES TRASERO Y
8111D9;FRENTE INFERIOR DEL PARACHOQUES TRASERO - SUSTITUIR.
8111A9;GUARNICIÓN DEL PARACHOQUES TRASERO - SUSTITUIR.
8111C4;FRENTE DEL PARACHOQUES TRASERO, LADO DERECHO - SUSTITUIR. EXCLUIR: PINTURA
8111C3;FRENTE DEL PARACHOQUES TRASERO, LADO IZQUIERDO - SUSTITUIR. EXCLUIR: PINTURA
8111D7;GUARNICIÓN DESLIZANTE DE LA FRENTE DEL PARACHOQUES TRASERO - SUSTITUIR.
8111A5;FRENTE DEL PARACHOQUES TRASERO - SUSTITUIR.
8111A2;SENSOR DE ESQUINA DEL PARACHOQUES TRASERO, TRASERO DERECHO - SUSTITUIR.
8111A1;SENSOR DE ESQUINA DEL PARACHOQUES TRASERO, TRASERO IZQUIERDO - SUSTITUIR.
8111D0;VIGA DEL PARACHOQUES TRASERO - SUSTITUIR.
8111D1;PARACHOQUES TRASERO - QUITAR Y REINSTALAR
8501A6;REVESTIMIENTO DEL ANTEPARO TRASERO, DERECHO - SUSTITUIR.
8501A5;REVESTIMIENTO DEL ANTEPARO TRASERO, IZQUIERDO - SUSTITUIR.
8131A4;PROTECTOR DE SALPICADURAS DEL FRENO TRASERO, DERECHO - SUSTITUIR.
8131A3;PROTECTOR DE SALPICADURAS DEL FRENO TRASERO, IZQUIERDO - SUSTITUIR.
8131A5;PROTECTOR DE SALPICADURAS DEL FRENO TRASERO, AMBOS - SUSTITUIR.
411110;ZAPATAS DEL FRENO TRASERO (AMBOS LADOS) - SUSTITUIR.
411150;PASTILLAS DEL FRENO TRASERO, LAS CUATRO - SUSTITUIR. NOTA: SIEMPRE INSTALAR
411846;TAMBOR DE FRENO TRASERO (DERECHO) - RECTIFICAR SUPERFICIE.
411126;TAMBOR DE FRENO TRASERO (DERECHO) - SUSTITUIR.
411843;TAMBOR DE FRENO TRASERO (IZQUIERDO) - RECTIFICAR SUPERFICIE.
411123;TAMBOR DE FRENO TRASERO (IZQUIERDO) - SUSTITUIR.
411840;TAMBOR DE FRENO TRASERO (AMBOS) - RECTIFICAR SUPERFICIE.
411120;TAMBOR DE FRENO TRASERO (AMBOS) - SUSTITUIR. 
411847;DISCO DE FRENO TRASERO, DERECHO - RECTIFICAR SUPERFICIE, INCLUIR: FUERA DEL VEHÍCULO
411127;DISCO DE FRENO TRASERO, DERECHA - SUSTITUIR, INCLUIR: SUSTITUIR PASTILLAS SI
411845;DISCO DE FRENO TRASERO, IZQUIERDO - REFRENTAR. INCLUIR: FUERA DEL VEHÍCULO
411125;DISCO DE FRENO TRASERO, IZQUIERDO - SUSTITUIR. INCLUIR: SUSTITUIR PASTILLAS SI
411842;DISCO DE FRENO TRASERO, AMBOS - REVISAR. INCLUIR: FUERA DEL VEHÍCULO
411122;DISCO DE FRENO TRASERO, AMBOS - SUSTITUIR. INCLUIR: SUSTITUIR PASTILLAS SI
411107;PINZA DEL FRENO TRASERO, DERECHA - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
411262;PINZA DEL FRENO TRASERO, DERECHA - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
411105;PINZA DEL FRENO TRASERO, IZQUIERDA - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
411261;PINZA DEL FRENO TRASERO, IZQUIERDA - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
411102;PINZA DEL FRENO TRASERO, AMBAS - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
411260;PINZA DEL FRENO TRASERO, AMBAS - REVISAR. INCLUIR: SUSTITUIR PASTILLAS
4111B1;BASE DEL TAMBOR DE FRENO TRASERO, DERECHA - SUSTITUIR.
4111B0;BASE DEL TAMBOR DE FRENO TRASERO, IZQUIERDA - SUSTITUIR.
4111B2;BASE DEL TAMBOR DE FRENO TRASERO, AMBOS - SUSTITUIR.
8110A4;CARROCERÍA TRASERA - RESELLAR (PROCEDIMIENTO B)
8110A3;CARROCERÍA TRASERA - RECALAFATEAR.
613103;RESISTOR/TRANSISTOR DELVENTILADOR TRASERO - SUSTITUIR.
613112;RELÉ DEL VENTILADOR TRASERO (CUALQUIERA), O RELÉ DEL MANDO DE MODO - 
613102;MOTOR DEL VENTILADOR TRASERO - SUSTITUIR.
613111;VENTILADOR TRASERO - SUSTITUIR.
613101;CONJUNTO VENTILADOR TRASERO - SUSTITUIR.
866126;CINTURONES DE SEGURIDAD (DERECHOS) DEL ASIENTO TRASERO - SUSTITUIR. NOTA: NO USAR
865125;CINTURONES DE SEGURIDAD (IZQUIERDOS) DEL ASIENTO TRASERO - SUSTITUIR. NOTA: NO USAR
853101;ASIENTO DE LA BANCADA TRASERA - SUSTITUIR.
416180;VIGA TRASERA - SUSTITUIR. INCLUIR: QUITAR LA VIGA DELANTERA EN 88 
4161A0;VIGA DEL EJE TRASERO - SUSTITUIR.
7371M8A;CABLE SECUNDARIO DEL ACONDICIONADOR DE AIRE TRASERO - SUSTITUIR.
7371M8;CABLE SECUNDARIO/CABLEADO DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR.
8411A4;SALIDA DE AIRE TRASERO - SUSTITUIR.
6181E9;TERMISTOR DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR.
7351B0;RELÉ DEL SOQUETE DE ACCESORIOS TRASERO - SUSTITUIR.
616179;CONJUNTO TUBO DEBAJO DEL VEHÍCULO DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR.
616178;TUBO (DELANTERO) RECEPTOR DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR.
6161D3;"TUBO ""A"" DEL RECEPTOR DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR."
6161D2;TUBO RECEPTOR DEL AIRE ACONDICONADO TRASERO - SUSTITUIR. 
6161B2;CONJUNTO TUBO DEL AIRE ACONDICIONADO TRASERO - SUSTITUIR.
6151A3;"TUBO ""B"" DEL AIRE ACONDICIONADO TRASERO. INCLUIR: AIRE ACONDICIONADO"
6151A5;"TUBO""A"" DEL AIRE ACONDICIONADO TRASERO. INCLUIR: AIRE ACONDICIONADO"
4181A3;MAZA TRASERA, IZQUIERDA - SUSTITUIR.
8410B2;REALINEAR LA CONSILA CENTRAL PARA ELIMINAR EL ATASCAMIENTO 
8410B6;REALINEAR LA CONSILA CENTRAL PARA ELIMINAR EL ATASCAMIENTO (REPARAR) 
218507;INSPECCIÓN RCL
851103;Ruido de Cascabeleo Proveniente del Cierre del Segundo Asiento(s) Plegable. Ssutituir 
851132;Ruido de Cascabeleo Proveniente del Cierre del Segundo Asiento(s) Plegable. Reparar 
857011;CASCABELEO O CHILLIDO PROVENIENTE DEL VIDRIO LATERAL TRASERO - CORTAR LOS CUATRO
3110A1;CASCABELEO O ZUMBIDO PROVENIENTE DE LA TRASERA DEL VEHÍCULO, PUNTERA DEL ESCAPE DESALINEADA.
311116;CASCABELEO O ZUMBIDO PROVENIENTE DEL TUBO A DE ESCAPE. INCLUIR: SUSTITUIR EL
857009;CASCABELEO O ZUMBIDO PROVENIENTE DEL VIDRIO LATERAL TRADERO - CORTAR LA GOMA
837157;CASCABELEO PROVENIENTE DE LAS PUERTAS CORREDIZAS - SUSTITUIR EL SUB-SELLO
840006;CASCABELEO PROVENIENTE DE LA REPISA TRASERA - INSTALAR FIELTRO DE LANA EN EL TRASERO
848302;CASCABELEO PROVENIENTE DE LA REPISA TRASERA - INSTALAR ARANDELAS ENTRE LA 
848312;CASCABELEO PROVENIENTE DE LA REPISA TRASERA - INSTALAR ARANDELAS ENTRE LA
848301;Cascabeleo Proveniente del Panel Interno del Embalaje de la Bandeja Trasera. Aplicar fieltro de lana en el
842301;CASCABELEO DESDE EL FORRO TRASERO DEL TECHO VOLVER A PEGAR EL REFUERZO DEL FORRO DEL TECHO
714002;CASCABELEO PROVENIENTE DE LA LUZ DE FRENO ELEVADA - INSTALAR 10T EPT
841104;Cascabeleo Proveniente de la Tapa de la Guantera. Sustituir la tapa de la guantera.
510001;CASCABELEO PROVENIENTE DE LA CUBIERTA INFERIOR DEL PANEL DEL DASH DEL LADO DEL CONDUCTOR. APLICAR EPT.
842302;Cascabeleo Proveniente del Área de Luz del Techo. Aplicar fieltro de lana en el 
857701;CASCABELEO PROVENIENTE DE LA TERMINACIÓN DEL PILAR-A O DE LAS ESQUINAS DEL PANEL DEL DASH -
857701A;CASCABELEO PROVENIENTE DE LA TERMINACIÓN DEL PILAR-A O DE LAS ESQUINAS DEL PANEL DEL DASH -
418301;CASCABELEO PROVENIENTE DE LA BARRA ESTABILIZADORA. REAPLICAR PAR DE APRIETE EN EL ESTABILIZADOR TRASERO 
741301;Cascabeleo Proveniante del Forro del Techo Trasero. Quitar el vidrio trasero
843303;CASCABELEO PROVENIENTE DE UN PANEL DELANTERO DE LA PUERTA - REPARAR EL PANEL DE PUERTA
7401B7;SENSOR DE LLUVIA - SUSTITUIR.
8511G3;RIEL, DE DESLIZAMIENTO DEL ASIENTO.
8521G5;RIEL, DE DESLIZAMIENTO DEL ASIENTO (DERECHO).
8511G2;TRILLO DEL ASIENTO EXTERNO
8511H2;RIEL, DE DESLIZAMIENTO DEL ASIENTO IZQUIERDO.
8511G1;TRILLO DEL ASIENTO INTERNO
416062;BUJES DEL BRAZO TENSOR (DELANTERO DERECHO) - LUBRICAR
416061;BUJES DEL BRAZO TENSOR (DELANTERO IZQUIERDO) - LUBRICAR
010150;RADIO, RADIO/PASA-CASSETE O RADIO/CAMBIADOR DE CD - SUSTITUIR.
0101C0;PANEL INTERRUPTOR DE LA RADIO - SUSTITUIR.
8411R1;SUSTITUIR RADIO POR UNIDAD REMAN
7461B8;INTERRUPTOR DELANTERO DE MANDO REMOTO DE LA RADIO - SUSTITUIR.
0101E4;TABLERO DE CIRCUITO IMPRESO DE LA RADIO - SUSTITUIR.
8411B2;PORTAOBJETOS DE LA RADIO - SUSTITUIR.
0151B2;CABLE ALIMENTADOR DE LA ANTENA DE VIDRIO DE LA RADIO - SUSTITUIR.
0101E7;RADIO B - SUSTITUIR.
0151C2;CABLE SECUNDARIO ALIMENTADOR DE LA ANTENA DE LA RADIO - SUSTITUIR.
015103;CABLE ALIMENTADOR DE LA ANTENA DE LA RADIO - SUSTITUIR.
0151C3;AMPLIFICADOR DE LA ANTENA DE LA RADIO - SUSTITUIR.
0101E0;RADIO - SUSTITUIR.
0101B5;RADIO - SUSTITUIR POR UNA UNIDAD REMANUFACTURADA.
1141A9;TANQUE DE RESERVA DEL RADIADOR -AL- TUBO DEL RADIADOR - SUSTITUIR.
1141B0;"TUBO ""A"" DEL TANQUE DE RESERVA DELRADIADOR - SUSTITUIR."
1141A5;MANGUERA DEL TANQUE DE RESERVA DEL RADIADOR - SUSTITUIR.
1141A2;TANQUE DE RESERVA DEL RADIADOR - SUSTITUIR.
1141E6;MANGUERA DEL CUELLO DE ABASTECIMIENTO REMOTO DEL RADIADOR - SUSTITUIR.
1141A1;CUELLO DE ABASTECIMIENTO REMOTO DEL RADIADOR - SUSTITUIR.
1141E9;CONECTOR RÁPIDO DE LA MANGUERA INFERIOR DEL RADIADOR - SUSTITUIR.
114135;MANGUERA DEL RADIADOR, SUPERIOR - SUSTITUIR.
114140;MANGUERA DEL RADIADOR, INFERIOR - SUSTITUIR.
1151A8;INTERRUPTOR TERMOSTÁTICO DEL VENTILADOR DEL RADIADOR - SUSTITUIR.
1151B3;UNIDAD DE MANDO (RFC) DEL VENTILADOR DEL RADIADOR - SUSTITUIR.
1141A0;"VÁLVULA Y/O ANILLO ""O"" DE DRENAJE DEL RADIADOR - SUSTITUIR."
1151A0;VENTILADOR DEL SISTEMA DE RESFRIAMIENTO DEL RADIADOR - SUSTITUIR.
1151A2;MOTOR DEL SISTEMA DE RESFRIAMIENTO DEL RADIADOR - SUSTITUIR.
1151A1;VENTILADOR DEL SISTEMA DE RESFRIAMIENTO DEL RADIADOR - SUSTITUIR.
114110;TAPA DEL RADIADOR - SUSTITUIR.
615111;EL RADIADOR Y/O EL VENTILADOR DEL CONDENSADOR OPERAN CONTÍNUAMENTE -
615114;EL RADIADOR Y/O EL VENTILADOR DEL CONDENSADOR OPERAN CONTÍNUAMENTE -
114100;RADIADOR - SUSTITUIR.
7381A4;RADAR, ONDA MILIMÉTRICA. INCLUIR: REGULACIÓN.
7381B6;RADAR, BSI DERECHO, INCLUYE: AIMING.
7381B5;RADAR, BSI IZQUIERDO, INCLUYE: AIMING.
5131F3;CREMALLERA, DIRECCIÓN (TF3).
8100A4;R&R EL PARACHOQUES DELANTERO. NOTA: AJUSTAR EL GUARDAFANGOS INFERIOR
110090;R&R LA CUBIERTA DE LA CULATA Y LIJE LA RANURA PROVISIONAL
7521B4;R&R EL DISPARADOR. REQUIERE LA SUSTITUCIÓN OBLIGATORIA DE LOS TORNILLOS TORX
857126;TERMINACIÓN DEL VIDRIO LATERAL TRASERO (TRASERO DERECHO - SUSTITUIR.
857125;TERMINACIÓN DEL VIDRIO LATERAL TRASERO (TRASERO IZQUIERDO) - SUSTITUIR.
8331A0;VIDRIO LATERAL TRASERO, IZQUIERDO - SUSTITUIR.
834140;"VIDRIO LATERAL TRASERO (DERECHO; TIPO SIN-ABERTURA) - SUSTITUIR."
834110;VIDRIO LATERAL TRASERO (TIPO ABERTURA) Y/O JUNTA
833110;VIDRIO LATERAL TRASERO (TIPO ABERTURA) Y/O JUNTA
833140;"VIDRIO LATERAL TRASERO (IZQUIERDO; TIPO SIN-ABERTURA) - SUSTITUIR."
833120;VIDRIO LATERAL TRASERO (EN LA TRASERA, TIPO SIN-ABERTURA) Y/O
834120;VIDRIO LATERAL TRASERO (EN LA TRASERA, TIPO SIN-ABERTURA) Y/O
8491A9;CUARNICIÓN DEL PILAR LATERAL TRASERO, DERECHO - SUSTITUIR.
8491A8;CUARNICIÓN DEL PILAR LATERAL TRASERO, IZQUIERDO - SUSTITUIR.
834100;TRABA (DERECHA) DEL VIDRIO DE LA PUERTA TRASERA DEL ELEMENT O PANEL LATERAL TRASERO - SUSTITUIR.
833100;TRABA (IZQUIERDA) DEL VIDRIO DE LA PUERTA TRASERA DEL ELEMENT O PANEL LATERAL TRASERO - SUSTITUIR.
8341A0;VIDRIO LATERAL TRASERO, LADO DERECHO - SUSTITUIR.
834130;JUNTA/VIDRIO LATERAL TRASERO DERECHO (EN LA CARROCERÍA, SIN-ABERTURA) -
833130;JUNTA/VIDRIO LATERAL TRASERO IZQUIERDO (EN LA CARROCERÍA, SIN-ABERTURA) -
413302;VÁSTAGO DE EMPUJE - AJUSTAR. NOTA: INCLUYE LA RETIRADA DEL CILINDRO MAESTRO.
3101E6;"TUBO ""A"" DE PURGADO - SUSTITUIR."
3101H9;TUBO DE PURGAR - SUSTITUIR.
1201B3;JUNTA DE PURGADO - SUSTITUIR.
120110;VÁLVULA SOLENOIDE DE CONTROL DE PURGADO - SUSTITUIR.
1201D0;VÁLVULA SOLENOIDE DE CONTROL DE PURGADO - SUSTITUIR.
1131A2;BOMBA, DE AGUA Y/O JUNTA (A)
1201D2;BOMBA, VACÍO - SUSTITUIR.
2321E6;BOMBA, ACEITE
1111P1;BOMBA, DE ACEITE Y/O JUNTA (A)
1211U6;BOMBA, ALTA PRESIÓN.
512120;MANGUERA DE SALIDA DE LA BOMBA - SUSTITUIR.
512150;CORREA DE LA BOMBA - SUSTITUIR.
3101C5;CONJUNTO BOMBA, COMBUSTIBLE - SUSTITUIR.
1111N9;POLEA, DE ACCIONAMIENTO DE LA CADENA DE SINCRONIZACIÓN
1101AJ;POLEA, INTERMEDIA (A). NOTA: PARA CIVIC 2012 – SE APLICA SOLAMENTE A 2,4 L
1111Q6;POLEA, DEL CIGÜEÑAL (A). SE APLICA A: SOLAMENTE 12 CIVIC 2,4 L
1101H5;POLEA, ÁRBOL DE LEVAS.
1181F2;POLEA, ALTERNADOR(A)
111140;POLEA Y RETÉN DEL CIGÜEÑAL - SUSTITUIR.
8235A2A;FORZAR Y DOBLAR LAS EXTENSIONES DEL SOPORTE – AGREGAR.
8131G4;PROTECTOR DE GUARDABARROS, TRASERO DERECHO
8131G3;PROTECTOR DE GUARDABARROS, TRASERO IZQUIERDO
8601D8;PROTECTOR, RETRACTOR DEL CINTURÓN DE SEGURIDAD
8531BP;PROTECTOR, APOYACABEZAS (DERECHO, TRASERO)
8531BJ;PROTECTOR, APOYACABEZAS (IZQUIERDO, TRASERO)
3101N7;PROTECTOR, TANQUE(A) DE COMBUSTIBLE
6181F2;CONJ. DEL PROTECTOR, TÉRMICO (A). INCLUYE: SISTEMA DEL AIRE ACONDICIONADO
413135;VÁLVULA PROPORCIONADORA - SUSTITUIR.
2191A8;EJE PROPULSOR - SUSTITUIR.
3815B1;PROGRAMACIÓN PGM-FI - REPROGRAMACIÓN (COMBUSTIBLE & EMISIONES)
1815B1;PROGRAMACIÓN PGM-FI - REPROGRAMACIÓN (MOTOR)
7815B1;PROGRAMACIÓN PGM-FI - REPROGRAMACIÓN (ELECTRICO)
3805B1;PROGRAMACIÓN PGM-FI - DIAGNOSIS (COMBUSTIBLE & EMISIONES)
1805B1;PROGRAMACIÓN PGM-FI - DIAGNOSIS (MOTOR)
7805B1;PROGRAMACIÓN PGM-FI - DIAGNOSIS (ELECTRICO)
123505;DATOS DE CÓDIGOS/OPERACIÓN DE LA INYECCIÓN (PGM-FI) DE COMBUSTIBLE PROGRAMADA.
123503;DATOS DE CÓDIGOS/OPERACIÓN DE LA INYECCIÓN (PGM-FI) DE COMBUSTIBLE PROGRAMADA.
4125A9;ACTUALIZAR EL PRODUCTO: SUSTITUCIÓN DE LA LLAVE DE LA TUERCA DE LA RUEDA - SUSTIUIR LA
4125A9;ACTUALIZAR EL PRODUCTO: SUSTITUCIÓN DE LA LLAVE DE LA TUERCA DE LA RUEDA - SUSTIUIR LA
110161;ACTUALIZAR EL PRODUCTO: CONVOCATORIA PARA EL AUTO TENSOR DE LA CORREA DE LA SINCRONIZACIÓN: V6
110059;ACTUALIZAR EL PRODUCTO: CONVOCATORIA PARA EL AUTO TENSOR DE LA CORREA DE LA SINCRONIZACIÓN: V6
110159;ACTUALIZAR EL PRODUCTO: AUTO TENSOR DE LA CORREA DE LA SINCRONIZACIÓN - SUSTITUIR EL
120303;ACTUALIZAR EL PRODUCTO: TORNILLO SANGRADOR DEL AIRE DEL CUERPO DEL CARBURADOR - AJUSTAR EL
7370A8;ACTUALIZAR EL PRODUCTO: EL INDICADOR DEL SRS SE QUEDA ENCENDIDO, Y DTC 86-25 IS
7521E8;ACTUALIZAR EL PRODUCTO: EL INDICADOR DEL SRS SE QUEDA ENCENDIDO, Y DTC 86-25 IS
858503;ACTUALIZAR EL PRODUCTO: ETIQUETA DE LA CAJA DE FUSIBLES PILOTO. ODYSSEY 1995 - VERIFICAR
218508;ACTUALIZAR EL PRODUCTO: ESPECIFICACIÓN DE LA TRANSMISIÓN AUTOMÁTICA OUT-OF
756501;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO ONSTAR. PUEDE PERDER MINUTOS -
125518;ACTUALIZAR EL PRODUCTO: CONDICIÓN DE NO INVERSIÓN - ACTUALIZAR EL PCM COM
747501;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO INTEGRADO MULTIPLEX - VERIFICAR
5121F2;ACTUALIZAR EL PRODUCTO: FUGA EN LA DIRECCIÓN HIDRÁULICA POR LA MANGUERA DE ABASTECIMIENTO - INSTALAR 
122125;ACTUALIZAR EL PRODUCTO: TUBO DE RESPIRO DEL AIRE DE ADMISIÓN - SUSTITUIR EL
053020;ACTUALIZAR EL PRODUCTO: MEJORAMIENTO DE LA ELEVACIÓN Y AJUSTES DEL RELOJ - 
310003;ACTUALIZAR EL PRODUCTO: REGULADOR DE LA PRESIÓN DEL COMBUSTIBLE - INSPECCIONAR EL COMBUSSTIBLE
7241A6;ACTUALIZAR EL PRODUCTO: ALTAVOCES DE LA PUERTA DELANTERA Y UNIDAD MPCS DEL CONDUCTOR
8180A0;ACTUALIZAR EL PRODUCTO: CONGELAMIENTO DE LOS CABLES DE LA MANILLA INTERNA DE LA PUERTA DELANTERA, CABLE
7370A5;ACTUALIZAR EL PRODUCTO: CONGELAMIENTO DE LOS CABLES DE LA MANILLA INTERNA DE LA PUERTA DELANTERA, CABLE
4161G4;ACTUALIZAR EL PRODUCTO: SUSTITUCIÓN DEL TORNILLO DE LOS BUJES DE DEFORMACIÓN DELANTERA
120128;ACTUALIZAR EL PRODUCTO: JUNTA DE DRENAJE DEL CÁNISTER EVAP - REVISAR EL
120127;ACTUALIZAR EL PRODUCTO: JUNTA DE DRENAJE DEL CÁNISTER EVAP - SUSTITUIR EL EVAP
218156;ACTUALIZAR EL PRODUCTO: SOLENOIDE CVT - SUSTITUIR EL SOLENOID DEL CAMBIO.
222105;ACTUALIZAR EL PRODUCTO: CABLE DEL ACELERADOR CR-V - INSTALAR UNA CAPA EN EL
413123;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO DEL ABS CR-V - SUSTITUIR EL ABS
216103;Actualizar el Producto: Cable del Acelerador del Civic. Determinar el lote
216301;Actualizar el Producto: Cable del Acelerador del Civic. Determinar el lote
010103;ACTUALIZAR EL PRODUCTO: UNIDAD DE ÁUDIO DEL CIVIC EX - SUSTITUIR EL ÁUDIO
222104;ACTUALIZAR EL PRODUCTO: FUGA EN LA TRANSMISIÓN AUTOMÁTICA - INSTALAR UNA NUEVA
747102;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO INTEGRADO DEL MULTIPLEX DEL ACCORD V6
010104;ACTUALIZAR EL PRODUCTO: UNIDAD DE ÁUDIO DEL ACCORD LX - SUSTITUIR EL ÁUDIO
747103;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO DEL MULTIPLEX DEL CONDUCTOR DEL ACCORD L4
746123;ACTUALIZAR EL PRODUCTO: UNIDAD DE MANDO DEL MULTIPLEX DEL CONDUCTOR DEL ACCORD
510103;ACTUALIZAR EL PRODUCTO: PLACA DE LA BOCINA DEL AIRBAG DEL CONDUCTOR DEL ACCORD2001 -
851141;ACTUALIZAR EL PRODUCTO: ASIENTO ELÉCTRICO DEL CONDUCTOR DEL ACCORD 1998-99 8VÍAS -
851139;ACTUALIZAR EL PRODUCTO: ASIENTO ELÉCTRICO DEL CONDUCTOR DEL ACCORD 1998-99 8VÍAS
7105A4;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO ACTUALIZAR EL SOFTWARE DEL SENSOR DE LA BATERÍA.
0105A4;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO ACTUALIZACIÓN DE SOFTWARE DE AUDIO-NAVEGACIÓN
1255C0;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO ACTUALIZACIÓN DE SOFTWARE PARA EMBRAGUE DE BLOQUEO
1255B7;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO ACTUALIZACIÓN DE SOFTWARE PARA EMBRAGUE DE BLOQUEO
0105A3;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO ACTUALIZACIÓN DE SOFTWARE PARA UNIDAD DE AUDIO
8271B2;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO SUSTITUIR EL VIDRIO DELANTERO DEL PASAJERO
8310A6;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO REMOVER Y REINSTALAR/SUSTITUIR - AMBOS
7295A1;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO GUARDAR LA UNIDAD DE CONTROL DEL TECHO SOLAR.
1255B2;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO SOFTWARE PGM-FI - ACTUALIZACIÓN
120113;Campaña de Actualización del Producto: Encaminamiento de la Manguera PCV - Reposicionar el PCV.
120114;Campaña de Actualización del Producto: Encaminamiento de la Manguera PCV - Limpiar el Orirficio de la EGR.
120118;Campaña de Actualización del Producto: Encaminamiento de la Manguera PCV - Procedimiento de Reparación.
120119;Campaña de Actualización del Producto: Encaminamiento de la Manguera PCV - Procedimiento de Reparación.
747101;MEJORA DEL PRODUCTO: ETIQUETA DE LA CAJA DE FUSIBLES DEL ODYSSEY - PEGAR UNA
8140B2;CAMPAÑA DE ACTUALIZACIÓN DEL PRODUCTO UNIÓN DE LAS MOLDURAS DEL TECHO
3111N4;CAMPAÑA DE ACTUALIZACIÓN DE PRODUCTO - SUSTITUIR BAJO PISO TWX ESCAPE
010108;MEJORA DEL PRODUCTO: PLACA DE FRENTE DE LA UNIDAD DE ÁUDIO MDX - QUITAR LA
8231Q2;CAMPAÑA DE MEJORÍA DEL PRODUCTO / UPDATE DE MONTAJE DE DESCANSO
2221A4;INTERRUPTOR DE PRESIÓN, TRANSM. AUTOM., DELANTERO - SUSTITUIR.
2221A3;INTERRUPTOR DE PRESIÓN, TRANSM. AUTOM., DELANTERO - SUSTITUIR.
218134;INTERRUPTOR (CUALQUIERA) DE PRESIÓN - SUSTITUIR.
218133;VÁLVULA SOLENOIDE LINEAL DE MANDO DE LA PRESIÓN - SUSTITUIR.
222133;VÁLVULA SOLENOIDE LINEAL DE MANDO DE LA PRESIÓN - SUSTITUIR.
2221A1;"SOLENOIDE ""B"" LINEAL DE MANDO DE LA PRESIÓN - SUSTITUIR."
2221A0;"SOLENOIDE ""A"" LINEAL DE MANDO DE LA PRESIÓN - SUSTITUIR."
111120P;AGREGAR PREPARACIÓN DE LA CULATA PARA EL RECTIFICADO DE SU SUPERFICIE DE CONTACTO. NOTA: SOMETER ANUNCIO DE SUB-ARRIENDO 
111610I;Agregar preparación de la culata para el rectificado de su superficie de contacto. Nota: Someter anuncio de sub-arriendo.
111105H;AGREGAR PREPARACIÓN DE LA CULATA PARA EL RECTIFICADO DE SU SUPERFICIE DE CONTACTO INCLUIR: QUITAR Y
110130E;AGREGAR PREPARACIÓN DE LA CULATA PARA EL RECTIFICADO DE SU SUPERFICIE DE CONTACTO INCLUIR: QUITAR Y
111100H;AGREGAR PREPARACIÓN DE LA CULATA PARA EL RECTIFICADO DE SU SUPERFICIE DE CONTACTO (PARA UNA CULATA). NOTA:
3111H0;PRECONVERTIDOR - SUSTITUIR.
827111C;Los vidrios eléctricos no están operando adecuadamente. Sustituir el vidrio derecho
827111A;Los vidrios eléctricos no están operando adecuadamente. Sustituir el delantero derecho
827111B;Los vidrios eléctricos no están operando adecuadamente. Sustituir el derecho
826111C;Los vidrios eléctricos no están operando adecuadamente. Sustituir el vidrio izquierdo
826111A;Los vidrios eléctricos no están operando adecuadamente. Sustituir el delantero izquierdo
826111B;Los vidrios eléctricos no están operando adecuadamente. Sustituir el central izquierdo
744130;INTERRUPTOR DEL VIDRIO/DIFUSOR ELÉCTRICO, TRASERO DERECHO - SUSTITUIR.
744110;INTERRUPTOR DEL VIDRIO/DIFUSOR ELÉCTRICO, DELANTERO DERECHO DEL VIDRIO/DIFUSOR ELÉCTRICO
744120;INTERRUPTOR DEL VIDRIO/DIFUSOR ELÉCTRICO, TRASERO IZQUIERDO - SUSTITUIR.
744100;INTERRUPTOR DELVIDRIO/DIFUSOR ELÉCTRICO, DELANTERO IZQUIERDO - SUSTITUIR.
